"samp_session","id","treatment","prior_temp_24","prior_temp_26","prior_temp_28","prior_temp_30","prior_temp_32","prior_temp_34","lnmass_24","lnmass_26","lnmass_28","lnmass_30","lnmass_32","lnmass_34","z_lnmass_24","z_lnmass_26","z_lnmass_28","z_lnmass_30","z_lnmass_32","z_lnmass_34","lnmr_24","lnmr_26","lnmr_28","lnmr_30","lnmr_32","lnmr_34"
10,"ld0539",23,NA,NA,NA,NA,NA,NA,-1.41058705368894,NA,-1.33560124680437,-1.41058705368894,NA,-1.33560124680437,0.153457163213355,NA,0.515560449718732,0.153457163213355,NA,0.515560449718732,-6.77674597526717,NA,-6.54050610623129,-5.92489767666892,NA,-5.7399314983063
1,"ld0540",29,NA,30,21.7,23.7,28,NA,NA,-2.31263542884755,NA,-2.31263542884755,NA,NA,NA,-4.20249624720481,NA,-4.20249624720481,NA,NA,NA,-6.82272594274732,NA,-6.76872886230617,NA,NA
1,"ld0540",29,NA,30,21.7,23.7,28,NA,NA,-2.31263542884755,NA,-2.31263542884755,NA,NA,NA,-4.20249624720481,NA,-4.20249624720481,NA,NA,NA,NA,NA,-6.73152680414992,NA,NA
2,"ld0540",29,NA,21.9,34,26,NA,23.3,NA,NA,-2.26336437984076,NA,NA,-2.26336437984076,NA,NA,-3.96456843771429,NA,NA,-3.96456843771429,NA,NA,-6.6404096933163,NA,NA,-6.32936322592993
2,"ld0540",29,NA,21.9,34,26,NA,23.3,NA,NA,-2.26336437984076,NA,NA,-2.26336437984076,NA,NA,-3.96456843771429,NA,NA,-3.96456843771429,NA,NA,-6.77105923956593,NA,NA,-6.29197569385831
3,"ld0540",29,NA,30,16.8,17.4,NA,28,NA,-2.15416508787577,-2.07147337203066,-2.15416508787577,NA,-2.07147337203066,NA,-3.43724968037324,-3.03793488576977,-3.43724968037324,NA,-3.03793488576977,NA,-6.86842280052413,-6.44243103988858,-6.5510881958941,NA,-5.89204382784291
3,"ld0540",29,NA,30,16.8,17.4,NA,28,NA,-2.15416508787577,-2.07147337203066,-2.15416508787577,NA,-2.07147337203066,NA,-3.43724968037324,-3.03793488576977,-3.43724968037324,NA,-3.03793488576977,NA,-6.70062934429309,-6.23628863266151,-6.24035772800603,NA,-5.72200689234768
4,"ld0540",29,17,NA,30,18.5,24,NA,-1.56542102701733,NA,-1.98050159382493,-1.98050159382493,-1.56542102701733,NA,-0.594229538234124,NA,-2.59863602060928,-2.59863602060928,-0.594229538234124,NA,-6.55204550633167,NA,-6.86754719892381,-6.8010365800437,-6.04616004451491,NA
4,"ld0540",29,17,NA,30,18.5,24,NA,-1.56542102701733,NA,-1.98050159382493,-1.98050159382493,-1.56542102701733,NA,-0.594229538234124,NA,-2.59863602060928,-2.59863602060928,-0.594229538234124,NA,-7.28499655076826,NA,-6.24316687561095,-7.30702064505649,-6.15543897016499,NA
5,"ld0540",29,30,NA,18.1,15,28,NA,-2.1803674602698,NA,-1.99510039324608,-2.1803674602698,-1.99510039324608,NA,-3.56377982724116,NA,-2.66913300489285,-3.56377982724116,-2.66913300489285,NA,-6.61729529818392,NA,-6.69731467097006,-6.30010236819723,-6.30905256376021,NA
5,"ld0540",29,30,NA,18.1,15,28,NA,-2.1803674602698,NA,-1.99510039324608,-2.1803674602698,-1.99510039324608,NA,-3.56377982724116,NA,-2.66913300489285,-3.56377982724116,-2.66913300489285,NA,-6.60123565716657,NA,-6.65425518150961,-6.33262555990279,-6.27613319886825,NA
6,"ld0540",29,15.5,NA,17.4,24,NA,28,-2.00991547903123,NA,-1.98777435315401,-2.00991547903123,NA,-1.98777435315401,-2.74067442687045,NA,-2.63375586747679,-2.74067442687045,NA,-2.63375586747679,-6.96833926521284,NA,-6.97745795433402,-6.09589029801874,NA,-6.28886172118544
6,"ld0540",29,15.5,NA,17.4,24,NA,28,-2.00991547903123,NA,-1.98777435315401,-2.00991547903123,NA,-1.98777435315401,-2.74067442687045,NA,-2.63375586747679,-2.74067442687045,NA,-2.63375586747679,-6.75015498725798,NA,-6.3751981246084,-6.38317437491558,NA,-6.22420041780202
7,"ld0540",29,NA,NA,NA,NA,NA,NA,NA,-1.93102153656156,-1.88387475813586,NA,-1.93102153656156,-1.88387475813586,NA,-2.35969891909722,-2.13202912229995,NA,-2.35969891909722,-2.13202912229995,NA,-6.5875542553103,-6.42589239089962,NA,-6.0236622619851,-6.99728886526271
7,"ld0540",29,NA,NA,NA,NA,NA,NA,NA,-1.93102153656156,-1.88387475813586,NA,-1.93102153656156,-1.88387475813586,NA,-2.35969891909722,-2.13202912229995,NA,-2.35969891909722,-2.13202912229995,NA,-6.36428986537592,-7.16782973562899,NA,-5.93564027348955,-6.26152710257749
8,"ld0540",29,NA,NA,NA,NA,NA,NA,-1.83885107676191,NA,-1.86433016206289,NA,-1.86433016206289,-1.83885107676191,-1.91461167127248,NA,-2.03764909539249,NA,-2.03764909539249,-1.91461167127248,-6.82659689145818,NA,-6.69856753795757,NA,-6.14531298994436,-6.32709178106687
8,"ld0540",29,NA,NA,NA,NA,NA,NA,-1.83885107676191,NA,-1.86433016206289,NA,-1.86433016206289,-1.83885107676191,-1.91461167127248,NA,-2.03764909539249,NA,-2.03764909539249,-1.91461167127248,-6.82354810860882,NA,-6.31557528570146,NA,NA,-6.17982186233183
9,"ld0540",29,NA,NA,NA,NA,NA,NA,NA,-1.76026080216868,-1.81400507817537,-1.76026080216868,NA,-1.81400507817537,NA,-1.53510256281713,-1.79463139609132,-1.53510256281713,NA,-1.79463139609132,NA,-6.6658800018953,-6.50216022738166,-6.49487190716316,NA,-6.00941547848787
9,"ld0540",29,NA,NA,NA,NA,NA,NA,NA,-1.76026080216868,-1.81400507817537,-1.76026080216868,NA,-1.81400507817537,NA,-1.53510256281713,-1.79463139609132,-1.53510256281713,NA,-1.79463139609132,NA,-6.27942939546784,-7.4340588569218,-6.4468626879768,NA,-5.77955563925967
10,"ld0540",29,NA,NA,NA,NA,NA,NA,-1.72597172869005,NA,-1.68739945390381,-1.68739945390381,NA,-1.72597172869005,-1.36952207880698,NA,-1.18325819703549,-1.18325819703549,NA,-1.36952207880698,-6.68171331979773,NA,-6.26191420211728,-6.05418710668851,NA,-5.59894694877933
10,"ld0540",29,NA,NA,NA,NA,NA,NA,-1.72597172869005,NA,-1.68739945390381,-1.68739945390381,NA,-1.72597172869005,-1.36952207880698,NA,-1.18325819703549,-1.18325819703549,NA,-1.36952207880698,-6.69383468033008,NA,-6.42443313161505,-5.72766371003092,NA,-5.40247164454728
1,"ld0541",29,NA,30,23.3,24.2,28,NA,NA,-1.98777435315401,-1.77785656405906,-1.98777435315401,-1.77785656405906,NA,NA,-2.63375586747679,-1.62007175197156,-2.63375586747679,-1.62007175197156,NA,NA,-6.56530411642752,-6.39231136606401,-5.98540089952933,-6.33359376397449,NA
1,"ld0541",29,NA,30,23.3,24.2,28,NA,NA,-1.98777435315401,-1.77785656405906,-1.98777435315401,-1.77785656405906,NA,NA,-2.63375586747679,-1.62007175197156,-2.63375586747679,-1.62007175197156,NA,NA,-6.73014592734144,-6.22241232926861,-6.37986900463016,-6.28060123383398,NA
2,"ld0541",29,NA,22.3,34,26,NA,23.2,NA,-1.82015894374975,-1.89047544216721,-1.82015894374975,NA,-1.89047544216721,NA,-1.82434815239195,-2.16390354601077,-1.82434815239195,NA,-2.16390354601077,NA,-6.65236112711746,-6.8143540683779,NA,NA,-6.23410746187184
2,"ld0541",29,NA,22.3,34,26,NA,23.2,NA,-1.82015894374975,-1.89047544216721,-1.82015894374975,NA,-1.89047544216721,NA,-1.82434815239195,-2.16390354601077,-1.82434815239195,NA,-2.16390354601077,NA,-6.67155557437361,-6.86044517557817,NA,NA,-6.52137758787084
3,"ld0541",29,NA,30,16.8,18.1,NA,28,NA,-1.79576749062559,-2.01740615076038,-1.79576749062559,NA,-2.01740615076038,NA,-1.70656285800289,-2.7768465634914,-1.70656285800289,NA,-2.7768465634914,NA,-6.77733097869532,-6.54893286539779,-6.47855988210395,NA,-6.00113964607546
3,"ld0541",29,NA,30,16.8,18.1,NA,28,NA,-1.79576749062559,-2.01740615076038,-1.79576749062559,NA,-2.01740615076038,NA,-1.70656285800289,-2.7768465634914,-1.70656285800289,NA,-2.7768465634914,NA,-6.68788591834339,-6.82434484525775,-6.31051850870206,NA,-6.37798286345336
4,"ld0541",29,17.7,NA,30,18.1,24,NA,-1.64506509007725,NA,-1.66600826392249,-1.66600826392249,-1.64506509007725,NA,-0.978827346577207,NA,-1.07996104633042,-1.07996104633042,-0.978827346577207,NA,-7.09343559744294,NA,-5.99070125641013,-6.47418975846986,-6.19526220826009,NA
4,"ld0541",29,17.7,NA,30,18.1,24,NA,-1.64506509007725,NA,-1.66600826392249,-1.66600826392249,-1.64506509007725,NA,-0.978827346577207,NA,-1.07996104633042,-1.07996104633042,-0.978827346577207,NA,-6.5574740004054,NA,-6.45127579536702,-6.72391562406563,-6.37230923832077,NA
5,"ld0541",29,30,NA,17.2,15.3,28,NA,-1.73727128394399,NA,-1.62455155024415,-1.73727128394399,-1.62455155024415,NA,-1.42408715269886,NA,-0.879768331277677,-1.42408715269886,-0.879768331277677,NA,-6.73147603329241,NA,-6.554376475262,-6.1003894801173,-6.2045655544264,NA
5,"ld0541",29,30,NA,17.2,15.3,28,NA,-1.73727128394399,NA,-1.62455155024415,-1.73727128394399,-1.62455155024415,NA,-1.42408715269886,NA,-0.879768331277677,-1.42408715269886,-0.879768331277677,NA,-6.78152221604857,NA,-6.63866219798006,-6.12279367587115,-6.26669733553341,NA
6,"ld0541",29,NA,16.4,17.9,26,28,NA,NA,-1.65548185093551,-1.57503648571677,-1.65548185093551,-1.57503648571677,NA,NA,-1.02912944371036,-0.640662181169936,-1.02912944371036,-0.640662181169936,NA,NA,-7.06835081642197,-6.36653867697589,-6.46865008758438,-6.10122817582979,NA
6,"ld0541",29,NA,16.4,17.9,26,28,NA,NA,-1.65548185093551,-1.57503648571677,-1.65548185093551,-1.57503648571677,NA,NA,-1.02912944371036,-0.640662181169936,-1.02912944371036,-0.640662181169936,NA,NA,-7.45367135843767,-6.2573393850109,-5.84900536901736,-6.16315003607619,NA
7,"ld0541",29,NA,NA,NA,NA,NA,NA,-1.56064774826467,NA,-1.48722027970985,-1.56064774826467,-1.48722027970985,NA,-0.571179577240779,NA,-0.216601440548843,-0.571179577240779,-0.216601440548843,NA,-6.98366276975417,NA,-6.88245585784522,-6.17027691859065,-6.17416505368219,NA
7,"ld0541",29,NA,NA,NA,NA,NA,NA,-1.56064774826467,NA,-1.48722027970985,-1.56064774826467,-1.48722027970985,NA,-0.571179577240779,NA,-0.216601440548843,-0.571179577240779,-0.216601440548843,NA,-7.3790977035024,NA,-6.49595636832454,-6.15175787082341,-6.30037750645895,NA
8,"ld0541",29,NA,NA,NA,NA,NA,NA,-1.45671682541644,NA,-1.55116900431012,NA,-1.55116900431012,-1.45671682541644,-0.0693015512989224,NA,-0.525407124019504,NA,-0.525407124019504,-0.0693015512989224,-6.63899427059347,NA,-6.3821430892261,NA,-6.10172700558709,-6.1044751498587
8,"ld0541",29,NA,NA,NA,NA,NA,NA,-1.45671682541644,NA,-1.55116900431012,NA,-1.55116900431012,-1.45671682541644,-0.0693015512989224,NA,-0.525407124019504,NA,-0.525407124019504,-0.0693015512989224,-6.60420815450806,NA,-6.32552419522659,NA,-6.32731654262956,-5.94515964007846
9,"ld0541",29,NA,NA,NA,NA,NA,NA,NA,-1.39030238251743,-1.38230233985035,-1.39030238251743,NA,-1.38230233985035,NA,0.251410981436457,0.290042848749576,0.251410981436457,NA,0.290042848749576,NA,-6.4712825456897,-5.86600180987827,-5.76266200282415,NA,-6.26894405717182
9,"ld0541",29,NA,NA,NA,NA,NA,NA,NA,-1.39030238251743,-1.38230233985035,-1.39030238251743,NA,-1.38230233985035,NA,0.251410981436457,0.290042848749576,0.251410981436457,NA,0.290042848749576,NA,-6.33041722616458,-5.7553919383343,-5.58956925246781,NA,-6.13205644476835
10,"ld0541",29,NA,NA,NA,NA,NA,NA,-1.30195321268614,NA,-1.19732826160727,-1.19732826160727,NA,-1.30195321268614,0.678045381799466,NA,1.18327484068155,1.18327484068155,NA,0.678045381799466,-6.60382133531567,NA,-6.00935028990409,-5.78205389463597,NA,-6.25093652857659
10,"ld0541",29,NA,NA,NA,NA,NA,NA,-1.30195321268614,NA,-1.19732826160727,-1.19732826160727,NA,-1.30195321268614,0.678045381799466,NA,1.18327484068155,1.18327484068155,NA,0.678045381799466,-6.5818047904447,NA,-5.80999322353067,-5.66250874398619,NA,-5.97690329521067
1,"ld0543",23,25,30,NA,24.1,24,NA,-1.78976146656538,-1.66600826392249,NA,-1.66600826392249,-1.78976146656538,NA,-1.67756002211448,-1.07996104633042,NA,-1.07996104633042,-1.67756002211448,NA,-6.92781305218867,-6.10292934762116,NA,-5.44262265748353,-6.26456198596185,NA
1,"ld0543",23,25,30,NA,24.1,24,NA,-1.78976146656538,-1.66600826392249,NA,-1.66600826392249,-1.78976146656538,NA,-1.67756002211448,-1.07996104633042,NA,-1.07996104633042,-1.67756002211448,NA,-6.80106134654953,-5.74507536273023,NA,NA,-6.11406397498073,NA
2,"ld0543",23,24.6,NA,34,NA,24,25.5,-1.69281952137315,NA,-1.69281952137315,NA,-1.69281952137315,-1.69281952137315,-1.2094314733563,NA,-1.2094314733563,NA,-1.2094314733563,-1.2094314733563,-6.50075789772079,NA,-6.50145526079016,NA,-6.37269594608688,-5.96533370377042
2,"ld0543",23,24.6,NA,34,NA,24,25.5,-1.69281952137315,NA,-1.69281952137315,NA,-1.69281952137315,-1.69281952137315,-1.2094314733563,NA,-1.2094314733563,NA,-1.2094314733563,-1.2094314733563,-6.62147164512525,NA,-6.46485268181261,NA,-6.1839480908474,-6.44215295955121
3,"ld0543",23,32,NA,22.1,28,20.1,NA,-1.70925824771631,NA,-1.84516024595517,-1.84516024595517,-1.70925824771631,NA,-1.28881338684274,NA,-1.94507838217307,-1.94507838217307,-1.28881338684274,NA,-6.54614277709505,NA,NA,-6.26355138484425,-6.40417689274041,NA
3,"ld0543",23,32,NA,22.1,28,20.1,NA,-1.70925824771631,NA,-1.84516024595517,-1.84516024595517,-1.70925824771631,NA,-1.28881338684274,NA,-1.94507838217307,-1.94507838217307,-1.28881338684274,NA,-6.28055616827109,NA,-6.70367294025664,-6.34309741270409,-6.37506275489216,NA
4,"ld0543",23,32,18.5,NA,26,24.1,NA,-1.63989711991881,-1.59948758158093,NA,-1.59948758158093,-1.63989711991881,NA,-0.953871437496778,-0.75873548782518,NA,-0.75873548782518,-0.953871437496778,NA,-6.82120011767777,-6.72020574274954,NA,-6.40978920201964,-6.3272656255662,NA
4,"ld0543",23,32,18.5,NA,26,24.1,NA,-1.63989711991881,-1.59948758158093,NA,-1.59948758158093,-1.63989711991881,NA,-0.953871437496778,-0.75873548782518,NA,-0.75873548782518,-0.953871437496778,NA,-6.3196768865741,-6.42020318590972,NA,-5.92164028692468,-6.02966046056921,NA
5,"ld0543",23,19.6,NA,32,24,28.2,NA,-1.62964061975162,NA,-1.65548185093551,-1.62964061975162,-1.65548185093551,NA,-0.904343232455262,NA,-1.02912944371036,-0.904343232455262,-1.02912944371036,NA,-7.33420921574746,NA,-6.73108104185634,-6.01671167428456,-6.41733567636126,NA
5,"ld0543",23,19.6,NA,32,24,28.2,NA,-1.62964061975162,NA,-1.65548185093551,-1.62964061975162,-1.65548185093551,NA,-0.904343232455262,NA,-1.02912944371036,-0.904343232455262,-1.02912944371036,NA,-7.04142509141179,NA,-6.90562045820824,-6.33403311617097,-6.38409161778211,NA
6,"ld0543",23,NA,15.7,30,16.1,26,NA,NA,-1.50959257746438,-1.53711725085447,-1.53711725085447,-1.50959257746438,NA,NA,-0.32463631915013,-0.457551801541114,-0.457551801541114,-0.32463631915013,NA,NA,-6.20145160286057,-6.07364771978971,NA,-5.80452322166208,NA
6,"ld0543",23,NA,15.7,30,16.1,26,NA,NA,-1.50959257746438,-1.53711725085447,-1.53711725085447,-1.50959257746438,NA,NA,-0.32463631915013,-0.457551801541114,-0.457551801541114,-0.32463631915013,NA,NA,-6.31614753573447,-6.11028185296949,-6.36938893032749,-5.72615415454657,NA
7,"ld0543",23,19,32,NA,NA,17.9,24,-1.45671682541644,-1.4784096500277,NA,NA,-1.4784096500277,-1.45671682541644,-0.0693015512989224,-0.174055282860608,NA,NA,-0.174055282860608,-0.0693015512989224,-6.75093908481157,-6.7934156396086,NA,NA,-5.96597611837586,-6.1858446800509
7,"ld0543",23,19,32,NA,NA,17.9,24,-1.45671682541644,-1.4784096500277,NA,NA,-1.4784096500277,-1.45671682541644,-0.0693015512989224,-0.174055282860608,NA,NA,-0.174055282860608,-0.0693015512989224,-6.66487918267964,-6.72748919319618,NA,NA,-5.96597611837586,-6.30171777609781
8,"ld0543",23,NA,NA,NA,NA,NA,NA,-1.42295834549148,-1.42295834549148,NA,-1.42295834549148,NA,-1.42295834549148,0.0937167189061337,0.0937167189061337,NA,0.0937167189061337,NA,0.0937167189061337,-6.543273276044,-6.63530316767224,NA,-6.21496392864994,NA,-5.61523413233983
8,"ld0543",23,NA,NA,NA,NA,NA,NA,-1.42295834549148,-1.42295834549148,NA,-1.42295834549148,NA,-1.42295834549148,0.0937167189061337,0.0937167189061337,NA,0.0937167189061337,NA,0.0937167189061337,-6.55583625534471,-6.73551870917751,NA,-6.14799822185475,NA,-5.55123276800298
9,"ld0543",23,NA,NA,NA,NA,NA,NA,-1.31676829847128,NA,-1.30933331998376,-1.30933331998376,-1.31676829847128,NA,0.606503959821877,NA,0.642407156137036,0.642407156137036,0.606503959821877,NA,-6.42326103259805,NA,-6.40276762284106,-5.74155750329341,-5.70551690090095,NA
9,"ld0543",23,NA,NA,NA,NA,NA,NA,-1.31676829847128,NA,-1.30933331998376,-1.30933331998376,-1.31676829847128,NA,0.606503959821877,NA,0.642407156137036,0.642407156137036,0.606503959821877,NA,-6.35496140204008,NA,-6.23725318436349,-5.82160021096695,-5.84010705487372,NA
10,"ld0543",23,NA,NA,NA,NA,NA,NA,-1.23100147671386,NA,-1.29462717259407,-1.23100147671386,NA,-1.29462717259407,1.02066831067423,NA,0.713422519215532,1.02066831067423,NA,0.713422519215532,-6.53420401509505,NA,-6.27007621507228,-5.78978448521868,NA,-6.07985046773644
10,"ld0543",23,NA,NA,NA,NA,NA,NA,-1.23100147671386,NA,-1.29462717259407,-1.23100147671386,NA,-1.29462717259407,1.02066831067423,NA,0.713422519215532,1.02066831067423,NA,0.713422519215532,-6.43786131067653,NA,-6.34153517905442,-5.55089257693633,NA,-5.98396869603316
1,"ld0544",23,24.2,NA,32,NA,24.4,24,-1.70374859190534,NA,-1.79576749062559,NA,-1.79576749062559,-1.70374859190534,-1.26220749221341,NA,-1.70656285800289,NA,-1.70656285800289,-1.26220749221341,NA,NA,-6.532982161123,NA,-6.15715164703273,-6.02215075224472
1,"ld0544",23,24.2,NA,32,NA,24.4,24,-1.70374859190534,NA,-1.79576749062559,NA,-1.79576749062559,-1.70374859190534,-1.26220749221341,NA,-1.70656285800289,NA,-1.70656285800289,-1.26220749221341,NA,NA,-6.24293695247893,NA,-5.85586042886181,-5.57871198670814
2,"ld0544",23,25.3,NA,34,NA,24,24.6,-1.73727128394399,NA,-1.74869997976761,NA,-1.73727128394399,-1.74869997976761,-1.42408715269886,NA,-1.47927584093389,NA,-1.42408715269886,-1.47927584093389,-6.33367499232388,NA,-6.55537925867467,NA,-6.69228946490848,-6.58909324876962
2,"ld0544",23,25.3,NA,34,NA,24,24.6,-1.73727128394399,NA,-1.74869997976761,NA,-1.73727128394399,-1.74869997976761,-1.42408715269886,NA,-1.47927584093389,NA,-1.42408715269886,-1.47927584093389,-6.49286981903781,NA,-6.37963794625505,NA,-6.27701073535199,-6.52268587643127
3,"ld0544",23,32,NA,23.2,28,19.8,NA,-1.70925824771631,NA,-1.96611285637283,-1.96611285637283,-1.70925824771631,NA,-1.28881338684274,NA,-2.52915341668012,-2.52915341668012,-1.28881338684274,NA,-6.27387611671071,NA,-6.1252188140025,-6.36641031416835,-6.39828585950317,NA
3,"ld0544",23,32,NA,23.2,28,19.8,NA,-1.70925824771631,NA,-1.96611285637283,-1.96611285637283,-1.70925824771631,NA,-1.28881338684274,NA,-2.52915341668012,-2.52915341668012,-1.28881338684274,NA,-6.16187987663749,NA,-7.00579146327458,NA,-6.413079028681,NA
4,"ld0544",23,32,17.9,NA,26,19.6,NA,-1.68200860526894,-1.65548185093551,NA,-1.65548185093551,-1.68200860526894,NA,-1.15722601722916,-1.02912944371036,NA,-1.02912944371036,-1.15722601722916,NA,-6.59056186230317,-6.76801221673497,NA,-6.19519552179088,-6.39251520018744,NA
4,"ld0544",23,32,17.9,NA,26,19.6,NA,-1.68200860526894,-1.65548185093551,NA,-1.65548185093551,-1.68200860526894,NA,-1.15722601722916,-1.02912944371036,NA,-1.02912944371036,-1.15722601722916,NA,-6.74104281324147,-6.91233657423719,NA,-6.35015070689081,-6.55132674948504,NA
5,"ld0544",23,17.9,NA,32,24,25.5,NA,-1.63475572041839,NA,-1.68200860526894,-1.63475572041839,-1.68200860526894,NA,-0.92904383699893,NA,-1.15722601722916,-0.92904383699893,-1.15722601722916,NA,-6.88944349284149,NA,-6.81939146036362,-7.47934870368255,-6.24360574496967,NA
5,"ld0544",23,17.9,NA,32,24,25.5,NA,-1.63475572041839,NA,-1.68200860526894,-1.63475572041839,-1.68200860526894,NA,-0.92904383699893,NA,-1.15722601722916,-0.92904383699893,-1.15722601722916,NA,-7.55669925946869,NA,-7.23784376399859,-6.29336278480586,-6.35055861765185,NA
6,"ld0544",23,16.8,30,NA,17,NA,24,-1.57021719928082,-1.68200860526894,NA,-1.68200860526894,NA,-1.57021719928082,-0.617390051021969,-1.15722601722916,NA,-1.15722601722916,NA,-0.617390051021969,-7.00937646501699,-6.89315548423115,NA,-6.19776138480801,NA,-5.90378511857874
6,"ld0544",23,16.8,30,NA,17,NA,24,-1.57021719928082,-1.68200860526894,NA,-1.68200860526894,NA,-1.57021719928082,-0.617390051021969,-1.15722601722916,NA,-1.15722601722916,NA,-0.617390051021969,-7.28842183973618,-6.95254528391085,NA,-6.25534925968097,NA,-5.9875550016442
7,"ld0544",23,18.3,32,NA,NA,17.2,24,-1.50507789710986,NA,NA,NA,NA,-1.50507789710986,-0.302835118872163,NA,NA,NA,NA,-0.302835118872163,-6.68455033309195,NA,NA,NA,NA,-5.91880807999189
7,"ld0544",23,18.3,32,NA,NA,17.2,24,-1.50507789710986,NA,NA,NA,NA,-1.50507789710986,-0.302835118872163,NA,NA,NA,NA,-0.302835118872163,-6.89971511867436,NA,NA,NA,NA,-5.78415119484564
8,"ld0544",23,NA,NA,NA,NA,NA,NA,NA,-1.44816976483798,-1.44816976483798,-1.44816976483798,-1.44816976483798,NA,NA,-0.0280281576527781,-0.0280281576527781,-0.0280281576527781,-0.0280281576527781,NA,NA,-6.58304966004304,-6.43927261299447,-6.29715073697606,-6.39522379978652,NA
8,"ld0544",23,NA,NA,NA,NA,NA,NA,NA,-1.44816976483798,-1.44816976483798,-1.44816976483798,-1.44816976483798,NA,NA,-0.0280281576527781,-0.0280281576527781,-0.0280281576527781,-0.0280281576527781,NA,NA,-6.72971556984821,-6.99301429388487,-6.0840841736122,-5.79159807085465,NA
9,"ld0544",23,NA,NA,NA,NA,NA,NA,-1.36649173382371,-1.41058705368894,NA,-1.41058705368894,NA,-1.36649173382371,0.366391595822504,0.153457163213355,NA,0.153457163213355,NA,0.366391595822504,-6.64310452257576,-6.90339542634149,NA,-6.85452023624012,NA,-5.67549561468628
9,"ld0544",23,NA,NA,NA,NA,NA,NA,-1.36649173382371,-1.41058705368894,NA,-1.41058705368894,NA,-1.36649173382371,0.366391595822504,0.153457163213355,NA,0.153457163213355,NA,0.366391595822504,-7.2686414796395,-6.93718813323259,NA,-6.41001457892836,NA,-5.63353141558725
10,"ld0544",23,NA,NA,NA,NA,NA,NA,-1.32802545299591,NA,-1.37436579025462,-1.32802545299591,NA,-1.37436579025462,0.552143637256511,NA,0.328368110709525,0.552143637256511,NA,0.328368110709525,-6.58511005447033,NA,-6.26119133782588,-6.30022285397241,NA,-5.96479907817377
